Reservation_id,Age,Adults,Children,Babies,Visted_Previously,Previous_Cancellations,Required_Car_Parking,Reservation_Status,Use_Promotion,Discount_Rate,Room_Rate,stay_nights,Lead_Days,Revenue,Expected_checkin_year,Expected_checkin_month,Gender_M,Ethnicity_Asian American,Ethnicity_Latino,Ethnicity_caucasian,Educational_Level_Grad,Educational_Level_High-School,Educational_Level_Mid-School,Income_50K -- 100K,Income_<25K,Income_>100K,Country_region_North,Country_region_South,Country_region_West,Hotel_Type_City Hotel,Hotel_Type_Resort,Meal_Type_FB,Meal_Type_HB,Deposit_type_Non-Refundable,Deposit_type_Refundable,Booking_channel_Direct,Booking_channel_Online
13605689,27,3,2,0,0,0,0,1,0,0,150,1,0,150,2015,7,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
10893318,23,1,3,0,0,0,0,1,1,5,203,1,1,203,2015,7,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
90856125,27,2,1,0,1,0,0,1,0,0,173,1,6,173,2015,7,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
3777304,23,3,2,1,1,0,1,1,1,15,154,1,97,154,2015,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
28290541,21,2,2,0,0,0,0,1,1,20,115,2,93,230,2015,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
31585233,69,5,3,1,1,0,1,1,1,20,126,1,47,126,2015,6,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
7941843,25,3,1,0,0,0,1,1,1,20,233,1,65,233,2015,7,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
83263158,33,2,1,0,1,0,1,1,1,10,122,1,103,122,2015,7,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
51480633,50,3,2,1,0,0,0,1,1,25,154,3,25,462,2015,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
42398549,41,3,2,0,0,0,1,1,1,15,187,4,30,748,2015,7,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
68883489,31,2,2,0,1,1,1,1,1,5,167,2,96,334,2015,7,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
72085848,26,5,2,0,1,1,1,1,1,10,204,3,101,612,2015,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
98680910,68,3,1,1,1,1,1,1,0,0,128,3,65,384,2015,7,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
54747143,50,2,2,2,0,0,1,1,1,5,246,2,84,492,2015,6,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
29635766,35,3,1,0,0,0,0,1,1,30,211,2,256,422,2015,7,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
80776785,31,4,2,0,0,0,0,1,1,25,135,3,108,405,2015,7,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1
3897824,34,1,3,2,1,1,0,1,1,20,117,3,91,351,2015,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
57380074,26,3,2,0,0,0,0,1,1,5,146,1,111,146,2015,7,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20431534,48,1,1,0,1,0,1,1,0,0,165,1,99,165,2015,7,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
86100499,51,2,3,1,0,0,0,1,0,0,121,2,31,242,2015,7,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
28653232,27,2,1,0,0,0,0,1,1,40,166,1,96,166,2015,7,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
83742408,40,2,1,0,1,0,1,1,1,20,152,3,77,456,2015,7,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
82466505,67,2,3,0,0,0,1,1,1,15,126,1,89,126,2015,7,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
62983381,33,3,1,1,0,0,1,1,0,0,119,1,110,119,2015,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
24210202,23,4,2,0,1,1,0,1,0,0,122,1,64,122,2015,7,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
59850145,61,5,1,1,0,0,1,1,1,20,196,1,66,196,2015,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
98347850,32,5,3,2,1,0,1,1,0,0,249,1,54,249,2015,7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
43019100,19,3,1,0,0,0,1,1,1,40,226,1,20,226,2015,7,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
99276903,33,2,3,0,1,1,1,1,1,30,228,1,7,228,2015,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
30557290,44,1,2,1,1,0,1,1,0,0,135,3,5,405,2015,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
12469720,51,5,1,0,0,0,0,1,0,0,128,1,0,128,2015,7,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
19440779,51,3,2,0,1,0,1,1,0,0,196,3,0,588,2015,7,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
2239154,20,4,1,0,0,0,1,1,1,10,162,1,0,162,2015,7,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
49997740,56,1,1,0,1,1,0,1,1,5,166,2,6,332,2015,7,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
34383826,63,1,2,0,1,0,1,1,1,25,112,1,65,112,2015,7,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
816322,18,2,3,0,0,0,1,1,1,5,230,2,86,460,2015,7,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0
82941308,55,4,3,1,1,0,1,1,1,5,243,1,0,243,2015,7,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
40910263,65,2,1,1,1,0,1,1,1,20,199,1,42,199,2015,5,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
20209191,51,2,2,1,0,0,1,1,1,10,139,3,85,417,2015,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
85349504,68,1,2,0,0,0,1,1,0,0,222,1,53,222,2015,7,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
78481765,54,3,2,0,0,0,1,1,1,20,202,3,289,606,2015,3,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
89006080,18,2,2,1,0,0,1,1,1,20,168,1,111,168,2015,7,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
86495634,23,2,3,1,1,0,1,1,1,20,240,1,67,240,2015,7,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
6624391,45,2,1,1,0,0,0,1,1,25,202,1,6,202,2015,7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
55512908,68,5,2,0,0,0,1,1,1,10,102,2,0,204,2015,7,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
55385979,35,1,1,1,1,1,1,1,1,25,220,4,109,880,2015,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
380789,53,2,2,0,0,0,1,1,1,5,225,2,3,450,2015,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
25098291,60,2,2,0,1,0,1,1,1,30,159,3,80,477,2015,7,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
86358355,31,2,1,0,1,1,1,1,1,10,247,3,102,741,2015,6,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
6248351,42,1,1,0,1,0,1,1,1,20,192,1,0,192,2015,7,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
72056647,28,2,2,0,0,0,1,1,1,20,150,1,0,150,2015,7,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
65779205,67,1,2,0,1,0,1,1,1,10,126,1,0,126,2015,7,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
54631509,39,2,1,0,0,0,1,1,0,0,173,2,0,346,2015,7,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
15615566,25,2,2,0,1,0,1,1,0,0,234,4,98,936,2015,5,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
30552691,18,2,1,1,1,1,0,1,1,5,243,1,112,243,2015,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
36123322,40,2,3,0,0,0,1,1,1,10,179,1,279,179,2015,4,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
69945654,18,2,2,1,0,0,1,1,0,0,108,4,92,432,2015,7,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
91794758,25,1,2,1,0,0,0,1,1,10,116,3,391,348,2015,7,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
95680707,47,2,2,1,0,0,0,1,1,20,247,3,30,741,2015,7,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
48783306,50,3,2,0,1,0,1,1,1,15,114,3,79,342,2015,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
63229118,42,2,2,0,0,0,1,1,1,5,191,1,99,191,2015,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
91902144,33,1,3,0,0,0,0,1,1,40,106,2,98,212,2015,7,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
66735769,21,2,3,0,1,0,1,1,1,10,230,1,16,230,2015,7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
86450009,24,1,2,0,0,0,1,1,1,10,161,2,66,322,2015,7,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
54849806,46,2,2,2,1,0,1,1,0,0,247,1,11,247,2015,7,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
11537366,33,2,1,1,0,0,1,1,1,40,111,1,76,111,2015,6,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
87773103,55,1,2,1,0,0,1,1,1,10,179,4,20,716,2015,6,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
74188009,68,5,2,1,0,0,1,1,1,20,234,1,43,234,2015,6,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
96301918,29,5,2,1,0,0,0,1,1,5,141,2,76,282,2015,7,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
92394493,39,2,1,0,0,0,0,1,1,20,156,2,15,312,2015,6,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
42657112,46,2,2,0,1,0,1,1,1,15,232,1,102,232,2015,6,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
41168421,62,1,2,2,0,0,1,1,0,0,132,1,15,132,2015,7,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
35082664,36,2,2,0,0,0,0,1,1,25,113,4,10,452,2015,7,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
46502728,22,3,2,2,1,1,1,1,1,10,174,1,76,174,2015,7,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
51861124,23,5,3,2,0,0,1,1,1,10,217,2,88,434,2015,7,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
27735758,46,3,1,0,0,0,1,1,0,0,244,1,89,244,2015,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
99684453,67,2,2,0,0,0,1,1,1,30,245,1,89,245,2015,7,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
23404317,51,1,2,0,0,0,0,1,1,10,171,1,365,171,2015,7,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
17453851,41,5,2,0,0,0,1,1,1,5,247,1,248,247,2015,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
84880360,43,2,1,0,0,0,1,1,1,15,239,2,67,478,2015,5,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
70812295,57,1,3,0,1,0,1,1,1,5,225,3,7,675,2015,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
83527596,58,3,2,0,1,1,1,1,1,10,231,1,21,231,2015,7,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
72371630,37,4,2,0,0,0,1,1,0,0,182,1,90,182,2015,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
32186266,69,2,1,1,0,0,0,1,1,20,202,4,19,808,2015,7,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
20964898,38,2,1,0,0,0,0,1,1,25,209,2,9,418,2015,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
30200798,39,1,3,0,0,0,1,1,1,20,201,1,2,201,2015,7,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
21487036,41,1,3,2,0,0,1,1,1,5,107,1,12,107,2015,7,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
38263951,48,2,1,0,0,0,1,1,1,15,160,1,107,160,2015,7,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
84434442,62,2,2,0,0,0,1,1,1,20,212,1,90,212,2015,7,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
20693688,25,2,2,0,0,0,0,1,1,20,136,1,36,136,2015,7,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
40467676,58,4,1,0,1,1,1,1,1,20,125,1,20,125,2015,7,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
71008450,59,1,2,0,0,0,0,1,1,10,196,1,105,196,2015,7,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
31931907,59,1,1,0,0,0,1,1,1,5,149,1,29,149,2015,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
57199759,66,1,1,0,0,0,0,1,1,25,237,2,28,474,2015,7,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1
92264645,19,2,2,0,0,0,1,1,1,10,223,1,50,223,2015,6,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1
76278914,55,2,1,1,0,0,1,1,0,0,208,1,78,208,2015,7,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
85583467,51,2,2,0,0,0,1,1,1,25,197,1,20,197,2015,7,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1
74277729,57,1,1,1,1,0,1,1,0,0,138,2,33,276,2015,7,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
38621723,65,1,1,0,0,0,1,1,1,25,238,2,76,476,2015,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
90236845,65,3,1,2,1,0,0,1,1,10,115,2,29,230,2015,7,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
39965866,58,2,2,1,1,0,0,1,1,20,233,2,76,466,2015,7,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
49587860,23,2,2,0,0,0,1,1,0,0,197,1,77,197,2015,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
61864192,43,2,1,0,0,0,1,1,0,0,114,1,43,114,2015,7,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0
26148585,69,5,2,0,0,0,1,1,0,0,182,3,31,546,2015,7,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1
21455733,64,2,1,0,0,0,1,1,0,0,244,3,84,732,2015,7,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
79126361,58,3,3,1,0,0,0,1,1,25,143,1,10,143,2015,7,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
47970298,66,2,2,0,0,0,1,1,1,5,134,2,113,268,2015,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5836121,47,2,2,1,0,0,1,1,1,10,123,1,85,123,2015,7,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
58520588,38,2,3,0,0,0,1,1,0,0,128,1,40,128,2015,7,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0
80541317,47,2,3,0,1,0,1,1,1,10,235,1,31,235,2015,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
11489870,57,5,1,0,0,0,1,1,1,15,240,1,33,240,2015,7,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
43887392,44,4,3,0,0,0,1,1,0,0,195,1,33,195,2015,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
54951921,18,5,1,1,0,0,1,1,1,5,122,1,99,122,2015,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
73437024,38,3,3,1,0,0,0,1,0,0,209,1,43,209,2015,7,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
23933263,46,2,1,0,0,0,1,1,1,20,209,1,303,209,2015,7,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
24658511,52,1,3,0,1,1,1,1,1,20,174,4,32,696,2015,6,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
52241192,38,1,2,0,0,0,1,1,1,20,192,1,116,192,2015,7,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
52771262,24,3,2,1,0,0,1,1,1,10,104,1,69,104,2015,7,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
94323201,51,3,1,0,0,0,0,1,1,25,100,1,109,100,2015,7,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
37021657,40,1,1,0,0,0,1,1,1,10,176,1,108,176,2015,4,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1
59233205,18,4,2,2,0,0,1,1,1,40,170,1,32,170,2015,7,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
16747880,19,3,2,1,0,0,1,1,0,0,128,1,32,128,2015,7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69638432,30,3,2,0,0,0,1,1,0,0,195,1,32,195,2015,7,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
40229787,55,3,1,0,0,0,0,1,1,10,217,2,0,434,2015,7,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
92696639,46,2,1,0,0,0,1,1,0,0,163,2,0,326,2015,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
4880760,63,1,1,0,0,0,1,1,1,15,135,3,0,405,2015,7,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0
50945251,39,4,1,1,0,0,1,1,1,20,150,1,0,150,2015,7,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
69987619,70,2,2,0,1,0,1,1,0,0,138,1,83,138,2015,7,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1
48742153,55,2,3,0,0,0,1,1,0,0,133,1,70,133,2015,7,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0
48724756,59,1,3,1,1,0,1,1,0,0,148,1,15,148,2015,7,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
68362415,32,3,1,0,0,0,1,1,1,10,239,1,53,239,2015,7,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
55193724,25,1,3,1,1,0,1,1,1,20,178,1,7,178,2015,7,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
91408352,55,2,1,0,0,0,1,1,0,0,125,1,35,125,2015,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
35312383,38,2,2,1,0,0,1,1,1,10,202,1,39,202,2015,7,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
75324074,63,2,2,0,0,0,0,1,1,5,211,1,58,211,2015,5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70551731,28,1,1,1,0,0,1,1,0,0,137,2,77,274,2015,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
20338166,21,2,2,0,1,1,1,1,1,5,156,4,28,624,2015,7,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
37962478,65,2,3,1,0,0,1,1,1,20,180,1,109,180,2015,7,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
56232021,56,4,3,0,0,0,1,1,1,10,194,4,29,776,2015,7,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
21330134,55,2,2,0,0,0,1,1,0,0,250,2,51,500,2015,7,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
53403212,18,2,1,0,1,0,0,1,1,5,214,1,1,214,2015,7,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
24228277,47,3,1,0,0,0,1,1,0,0,199,2,6,398,2015,7,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
37578286,38,4,2,1,1,1,1,1,0,0,182,2,70,364,2015,5,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7031216,58,3,1,1,0,0,0,1,1,20,115,3,9,345,2015,7,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
65300358,55,4,1,0,0,0,0,1,1,25,137,1,47,137,2015,7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
20740451,42,2,2,1,1,0,1,1,1,25,233,2,88,466,2015,7,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0
66263131,19,1,2,0,0,0,0,1,1,5,110,1,33,110,2015,7,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
26661465,55,2,1,0,0,0,1,1,1,15,112,1,57,112,2015,6,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
10490737,60,1,3,0,0,0,1,1,0,0,231,2,57,462,2015,7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
60842071,21,1,1,0,0,0,0,1,1,10,219,1,89,219,2015,7,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
66362812,30,2,1,1,1,0,0,1,1,40,201,2,114,402,2015,7,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
54930066,35,3,1,2,0,0,0,1,1,5,160,2,29,320,2015,7,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
21905005,54,3,1,0,0,0,1,1,1,5,240,1,50,240,2015,7,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
65137690,30,2,2,0,0,0,1,1,1,25,106,1,47,106,2015,7,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
83328436,34,2,3,0,0,0,0,1,1,10,171,2,57,342,2015,7,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
73845650,55,2,2,1,0,0,0,1,1,25,151,1,96,151,2015,6,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
937888,48,2,2,0,0,0,1,1,1,5,230,2,10,460,2015,7,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
44726479,52,1,3,0,0,0,1,1,0,0,244,3,61,732,2015,7,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
69095091,23,2,2,0,1,1,1,1,1,20,194,1,30,194,2015,7,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
78048793,43,1,2,0,1,1,1,1,1,20,247,1,58,247,2015,7,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
40753756,56,2,3,0,0,0,1,1,1,5,237,2,53,474,2015,7,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
8269467,29,3,1,0,1,0,1,1,0,0,188,1,80,188,2015,7,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
59595468,23,1,2,1,0,0,0,1,1,10,117,2,0,234,2015,7,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
23126534,62,4,2,0,0,0,1,1,1,10,169,2,32,338,2015,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
46489680,32,2,2,1,0,0,0,1,1,15,120,1,12,120,2015,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
63203522,21,2,2,1,0,0,1,1,0,0,249,3,37,747,2015,7,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1
62004838,55,3,2,0,1,0,1,1,1,10,198,1,0,198,2015,7,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
68882341,60,1,2,1,0,0,0,1,1,25,206,1,33,206,2015,7,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
96507770,23,2,3,0,1,0,0,1,0,0,144,2,86,288,2015,7,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
52776450,55,2,2,0,0,0,1,1,0,0,170,2,7,340,2015,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
94805829,23,2,3,0,0,0,1,1,1,5,127,3,21,381,2015,6,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
52970950,63,2,2,0,1,0,1,1,1,5,234,2,95,468,2015,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
67790560,41,4,2,0,0,0,1,1,1,30,151,1,59,151,2015,7,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
